0,1,2,3,4
NumUnit,NumUnit,4.4,magnitude,1
NumUnit,NumUnit,4.4,unit,
NumUnit,NumUnit,x10^9/l(22.2%),magnitude,1
NumUnit,NumUnit,x10^9/l(22.2%),unit,billion per liter
NumUnit,NumUnit,Dose 8/9mg ALT days,magnitude,1
NumUnit,NumUnit,Dose 8/9mg ALT days,unit,
NumUnit,NumUnit,Bone marrow exam. abnormal,magnitude,1
NumUnit,NumUnit,Bone marrow exam. abnormal,unit,
NumUnit,NumUnit,cig daily,magnitude,1
NumUnit,NumUnit,cig daily,unit,
NumUnit,NumUnit,E2,magnitude,1
NumUnit,NumUnit,E2,unit,
NumUnit,NumUnit,blood sugar,magnitude,1
NumUnit,NumUnit,blood sugar,unit,
NumUnit,NumUnit,1.2,magnitude,1
NumUnit,NumUnit,1.2,unit,
NumUnit,NumUnit,Feto/placent. hormones abnorm.,magnitude,1
NumUnit,NumUnit,Feto/placent. hormones abnorm.,unit,
NumUnit,NumUnit,- 40 /day,magnitude,1
NumUnit,NumUnit,- 40 /day,unit,
NumUnit,NumUnit,drinks/mth,magnitude,1
NumUnit,NumUnit,drinks/mth,unit,
NumUnit,NumUnit,WBC 9.55,magnitude,1
NumUnit,NumUnit,WBC 9.55,unit,
NumUnit,NumUnit,132/70,magnitude,1
NumUnit,NumUnit,132/70,unit,
NumUnit,NumUnit,12/27,magnitude,1
NumUnit,NumUnit,12/27,unit,
NumUnit,NumUnit,x10^9/l(25.4%),magnitude,1
NumUnit,NumUnit,x10^9/l(25.4%),unit,billion per liter
NumUnit,NumUnit,mmls/l,magnitude,1
NumUnit,NumUnit,mmls/l,unit,
NumUnit,NumUnit,2wkly,magnitude,1
NumUnit,NumUnit,2wkly,unit,
NumUnit,NumUnit,10/9 l(35.5%),magnitude,1
NumUnit,NumUnit,10/9 l(35.5%),unit,billion per liter
NumUnit,NumUnit,A few days,magnitude,1
NumUnit,NumUnit,A few days,unit,
NumUnit,NumUnit,Per Day Roll Ups,magnitude,1
NumUnit,NumUnit,Per Day Roll Ups,unit,
NumUnit,NumUnit,75g,magnitude,1
NumUnit,NumUnit,75g,unit,
NumUnit,NumUnit,/ 100,magnitude,1
NumUnit,NumUnit,/ 100,unit,
NumUnit,NumUnit,none   drinker,magnitude,1
NumUnit,NumUnit,none   drinker,unit,
NumUnit,NumUnit,WBC 3.55,magnitude,1
NumUnit,NumUnit,WBC 3.55,unit,
NumUnit,NumUnit,miul/,magnitude,1
NumUnit,NumUnit,miul/,unit,
NumUnit,NumUnit,x10^9/l(5.5%),magnitude,1
NumUnit,NumUnit,x10^9/l(5.5%),unit,billion per liter
NumUnit,NumUnit,U/wmonthly,magnitude,1
NumUnit,NumUnit,U/wmonthly,unit,
NumUnit,NumUnit,83%,magnitude,1
NumUnit,NumUnit,83%,unit,percent
NumUnit,NumUnit,but improved,magnitude,1
NumUnit,NumUnit,but improved,unit,
NumUnit,NumUnit,stable 3.5 mg,magnitude,1
NumUnit,NumUnit,stable 3.5 mg,unit,
NumUnit,NumUnit,WBC 3.13,magnitude,1
NumUnit,NumUnit,WBC 3.13,unit,
NumUnit,NumUnit,x10^9/l(11.7%),magnitude,1
NumUnit,NumUnit,x10^9/l(11.7%),unit,billion per liter
NumUnit,NumUnit,10.5,magnitude,1
NumUnit,NumUnit,10.5,unit,
NumUnit,NumUnit,pmol/I,magnitude,1
NumUnit,NumUnit,pmol/I,unit,
NumUnit,NumUnit,10/9 l(91%),magnitude,1
NumUnit,NumUnit,10/9 l(91%),unit,billion per liter
NumUnit,NumUnit,x10^9/l(24.4%),magnitude,1
NumUnit,NumUnit,x10^9/l(24.4%),unit,billion per liter
NumUnit,NumUnit,+.,magnitude,1
NumUnit,NumUnit,+.,unit,
NumUnit,NumUnit,exp = 0-60,magnitude,1
NumUnit,NumUnit,exp = 0-60,unit,
NumUnit,NumUnit,MCHC - borderline low,magnitude,1
NumUnit,NumUnit,MCHC - borderline low,unit,
NumUnit,NumUnit,LSU,magnitude,1
NumUnit,NumUnit,LSU,unit,
NumUnit,NumUnit,million/,magnitude,1
NumUnit,NumUnit,million/,unit,
NumUnit,NumUnit,U/L:,magnitude,1
NumUnit,NumUnit,U/L:,unit,
NumUnit,NumUnit,Bacteria on microscopy,magnitude,1
NumUnit,NumUnit,Bacteria on microscopy,unit,
NumUnit,NumUnit,yrs@20cig/day,magnitude,1
NumUnit,NumUnit,yrs@20cig/day,unit,
NumUnit,NumUnit,1030,magnitude,1
NumUnit,NumUnit,1030,unit,
NumUnit,NumUnit,U/twice a month,magnitude,1
NumUnit,NumUnit,U/twice a month,unit,
NumUnit,NumUnit,/mt,magnitude,1
NumUnit,NumUnit,/mt,unit,
NumUnit,NumUnit,mol/24hrmol/24hr,magnitude,1
NumUnit,NumUnit,mol/24hrmol/24hr,unit,
NumUnit,NumUnit,x10^9/l(59.4%),magnitude,1
NumUnit,NumUnit,x10^9/l(59.4%),unit,billion per liter
NumUnit,NumUnit,U/week 15,magnitude,1
NumUnit,NumUnit,U/week 15,unit,
NumUnit,NumUnit,x10^9/l(63.5%),magnitude,1
NumUnit,NumUnit,x10^9/l(63.5%),unit,billion per liter
NumUnit,NumUnit,ug/I FEU,magnitude,1
NumUnit,NumUnit,ug/I FEU,unit,
NumUnit,NumUnit,1496,magnitude,1
NumUnit,NumUnit,1496,unit,
NumUnit,NumUnit,TSH binding,magnitude,1
NumUnit,NumUnit,TSH binding,unit,
NumUnit,NumUnit,x10^9/l(32.0%),magnitude,1
NumUnit,NumUnit,x10^9/l(32.0%),unit,billion per liter
NumUnit,NumUnit,WBC 3.57,magnitude,1
NumUnit,NumUnit,WBC 3.57,unit,
NumUnit,NumUnit,Gcell/L,magnitude,1
NumUnit,NumUnit,Gcell/L,unit,
NumUnit,NumUnit,968,magnitude,1
NumUnit,NumUnit,968,unit,
NumUnit,NumUnit,1940,magnitude,1
NumUnit,NumUnit,1940,unit,
NumUnit,NumUnit,mosm/kg{H2O},magnitude,1
NumUnit,NumUnit,mosm/kg{H2O},unit,
NumUnit,NumUnit,Garfield study,magnitude,1
NumUnit,NumUnit,Garfield study,unit,
NumUnit,NumUnit,bpm Irregular,magnitude,1
NumUnit,NumUnit,bpm Irregular,unit,heartbeat
NumUnit,NumUnit,AFP wt cor MOM,magnitude,1
NumUnit,NumUnit,AFP wt cor MOM,unit,
NumUnit,NumUnit,1830,magnitude,1
NumUnit,NumUnit,1830,unit,
NumUnit,NumUnit,/2 days,magnitude,1
NumUnit,NumUnit,/2 days,unit,
NumUnit,NumUnit,/6 month,magnitude,1
NumUnit,NumUnit,/6 month,unit,
NumUnit,NumUnit,x10^9/l(33.4%),magnitude,1
NumUnit,NumUnit,x10^9/l(33.4%),unit,billion per liter
NumUnit,NumUnit,36.3,magnitude,1
NumUnit,NumUnit,36.3,unit,
NumUnit,NumUnit,WBC 11.03,magnitude,1
NumUnit,NumUnit,WBC 11.03,unit,
NumUnit,NumUnit,WBC >1000,magnitude,1
NumUnit,NumUnit,WBC >1000,unit,
NumUnit,NumUnit,1577,magnitude,1
NumUnit,NumUnit,1577,unit,
NumUnit,NumUnit,1415,magnitude,1
NumUnit,NumUnit,1415,unit,
NumUnit,NumUnit,umol/l (micromol/l),magnitude,1
NumUnit,NumUnit,umol/l (micromol/l),unit,
NumUnit,NumUnit,RBC's - punctate basophilia,magnitude,1
NumUnit,NumUnit,RBC's - punctate basophilia,unit,
NumUnit,NumUnit,Male sex hormones raised,magnitude,1
NumUnit,NumUnit,Male sex hormones raised,unit,
NumUnit,NumUnit,D-xylose absorption test,magnitude,1
NumUnit,NumUnit,D-xylose absorption test,unit,
NumUnit,NumUnit,pmol/gHb,magnitude,1
NumUnit,NumUnit,pmol/gHb,unit,
NumUnit,NumUnit,x10^9/l(71.0%),magnitude,1
NumUnit,NumUnit,x10^9/l(71.0%),unit,billion per liter
NumUnit,NumUnit,x every 3 months,magnitude,1
NumUnit,NumUnit,x every 3 months,unit,
NumUnit,NumUnit,1122,magnitude,1
NumUnit,NumUnit,1122,unit,
NumUnit,NumUnit,842,magnitude,1
NumUnit,NumUnit,842,unit,
NumUnit,NumUnit,35.6,magnitude,1
NumUnit,NumUnit,35.6,unit,
NumUnit,NumUnit,WBC 8.48,magnitude,1
NumUnit,NumUnit,WBC 8.48,unit,
NumUnit,NumUnit,not recorded,magnitude,1
NumUnit,NumUnit,not recorded,unit,
NumUnit,NumUnit,SplgE,magnitude,1
NumUnit,NumUnit,SplgE,unit,
NumUnit,NumUnit,mmos,magnitude,1
NumUnit,NumUnit,mmos,unit,
NumUnit,NumUnit,gms a week,magnitude,1
NumUnit,NumUnit,gms a week,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\4\Document 788,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\4\Document 788,unit,
NumUnit,NumUnit,65%,magnitude,1
NumUnit,NumUnit,65%,unit,percent
NumUnit,NumUnit,x10^9/l(65.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(65.9%),unit,billion per liter
NumUnit,NumUnit,<0.7 nmol/l,magnitude,1
NumUnit,NumUnit,<0.7 nmol/l,unit,
NumUnit,NumUnit,1197,magnitude,1
NumUnit,NumUnit,1197,unit,
NumUnit,NumUnit,16.5,magnitude,1
NumUnit,NumUnit,16.5,unit,
NumUnit,NumUnit,WBC 4.69,magnitude,1
NumUnit,NumUnit,WBC 4.69,unit,
NumUnit,NumUnit,mcm/l,magnitude,1
NumUnit,NumUnit,mcm/l,unit,
NumUnit,NumUnit,g(hgb),magnitude,1
NumUnit,NumUnit,g(hgb),unit,
NumUnit,NumUnit,mmol/H,magnitude,1
NumUnit,NumUnit,mmol/H,unit,
NumUnit,NumUnit,1182,magnitude,1
NumUnit,NumUnit,1182,unit,
NumUnit,NumUnit,when having a cold,magnitude,1
NumUnit,NumUnit,when having a cold,unit,
NumUnit,NumUnit,Serum neurotensin,magnitude,1
NumUnit,NumUnit,Serum neurotensin,unit,
NumUnit,NumUnit,/pday,magnitude,1
NumUnit,NumUnit,/pday,unit,
NumUnit,NumUnit,4/15,magnitude,1
NumUnit,NumUnit,4/15,unit,
NumUnit,NumUnit,Percentage eosinophils,magnitude,1
NumUnit,NumUnit,Percentage eosinophils,unit,
NumUnit,NumUnit,107%,magnitude,1
NumUnit,NumUnit,107%,unit,percent
NumUnit,NumUnit,960,magnitude,1
NumUnit,NumUnit,960,unit,
NumUnit,NumUnit,(Days),magnitude,1
NumUnit,NumUnit,(Days),unit,
NumUnit,NumUnit,Pred,magnitude,1
NumUnit,NumUnit,Pred,unit,
NumUnit,NumUnit,nmol/10^9 platelets,magnitude,1
NumUnit,NumUnit,nmol/10^9 platelets,unit,
NumUnit,NumUnit,///.,magnitude,1
NumUnit,NumUnit,///.,unit,
NumUnit,NumUnit,ng Angioten,magnitude,1
NumUnit,NumUnit,ng Angioten,unit,
NumUnit,NumUnit,/89,magnitude,1
NumUnit,NumUnit,/89,unit,
NumUnit,NumUnit,1269,magnitude,1
NumUnit,NumUnit,1269,unit,
NumUnit,NumUnit,WBC 8.33,magnitude,1
NumUnit,NumUnit,WBC 8.33,unit,
NumUnit,NumUnit,Inf Mononucleosis test NOS,magnitude,1
NumUnit,NumUnit,Inf Mononucleosis test NOS,unit,
NumUnit,NumUnit,occas,magnitude,1
NumUnit,NumUnit,occas,unit,
NumUnit,NumUnit,HDW,magnitude,1
NumUnit,NumUnit,HDW,unit,
NumUnit,NumUnit,x10^9/l(10.3%),magnitude,1
NumUnit,NumUnit,x10^9/l(10.3%),unit,billion per liter
NumUnit,NumUnit,frequency not stated,magnitude,1
NumUnit,NumUnit,frequency not stated,unit,
NumUnit,NumUnit,million/cmm,magnitude,1
NumUnit,NumUnit,million/cmm,unit,
NumUnit,NumUnit,repeat 1/12,magnitude,1
NumUnit,NumUnit,repeat 1/12,unit,
NumUnit,NumUnit,2391,magnitude,1
NumUnit,NumUnit,2391,unit,
NumUnit,NumUnit,sorted,magnitude,1
NumUnit,NumUnit,sorted,unit,
NumUnit,NumUnit,21/27,magnitude,1
NumUnit,NumUnit,21/27,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\NOV\161154.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\NOV\161154.TIF,unit,
NumUnit,NumUnit,x10^9/l(13.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(13.1%),unit,billion per liter
NumUnit,NumUnit,(Log 10),magnitude,1
NumUnit,NumUnit,(Log 10),unit,
NumUnit,NumUnit,/oz week,magnitude,1
NumUnit,NumUnit,/oz week,unit,
NumUnit,NumUnit,/d EX,magnitude,1
NumUnit,NumUnit,/d EX,unit,
NumUnit,NumUnit,well,magnitude,1
NumUnit,NumUnit,well,unit,
NumUnit,NumUnit,/91,magnitude,1
NumUnit,NumUnit,/91,unit,
NumUnit,NumUnit,cmn,magnitude,1
NumUnit,NumUnit,cmn,unit,
NumUnit,NumUnit,"/day, unknown",magnitude,1
NumUnit,NumUnit,"/day, unknown",unit,
NumUnit,NumUnit,daay,magnitude,1
NumUnit,NumUnit,daay,unit,
NumUnit,NumUnit,10/9 l(1.21%),magnitude,1
NumUnit,NumUnit,10/9 l(1.21%),unit,billion per liter
NumUnit,NumUnit,l%,magnitude,1
NumUnit,NumUnit,l%,unit,percent
NumUnit,NumUnit,x10^9/l(47.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(47.9%),unit,billion per liter
NumUnit,NumUnit,days post LMP,magnitude,1
NumUnit,NumUnit,days post LMP,unit,
NumUnit,NumUnit,+1,magnitude,1
NumUnit,NumUnit,+1,unit,
NumUnit,NumUnit,LEVEL OF DEPRESSION,magnitude,1
NumUnit,NumUnit,LEVEL OF DEPRESSION,unit,
NumUnit,NumUnit,U/occanisally,magnitude,1
NumUnit,NumUnit,U/occanisally,unit,
NumUnit,NumUnit,1264,magnitude,1
NumUnit,NumUnit,1264,unit,
NumUnit,NumUnit,10/9 l(1.18%),magnitude,1
NumUnit,NumUnit,10/9 l(1.18%),unit,billion per liter
NumUnit,NumUnit,56 U/week,magnitude,1
NumUnit,NumUnit,56 U/week,unit,
NumUnit,NumUnit,ng/uL,magnitude,1
NumUnit,NumUnit,ng/uL,unit,
NumUnit,NumUnit,gms%,magnitude,1
NumUnit,NumUnit,gms%,unit,percent
NumUnit,NumUnit,WBC 13.88,magnitude,1
NumUnit,NumUnit,WBC 13.88,unit,
NumUnit,NumUnit,WBC 3.33,magnitude,1
NumUnit,NumUnit,WBC 3.33,unit,
NumUnit,NumUnit,Serum rheumatoid antigen level,magnitude,1
NumUnit,NumUnit,Serum rheumatoid antigen level,unit,
NumUnit,NumUnit,Sputum: pus cells present,magnitude,1
NumUnit,NumUnit,Sputum: pus cells present,unit,
NumUnit,NumUnit,Non-fasting,magnitude,1
NumUnit,NumUnit,Non-fasting,unit,
NumUnit,NumUnit,mmol/L^mmol/L,magnitude,1
NumUnit,NumUnit,mmol/L^mmol/L,unit,
NumUnit,NumUnit,bottles of wine per,magnitude,1
NumUnit,NumUnit,bottles of wine per,unit,
NumUnit,NumUnit,g/ every 2 days,magnitude,1
NumUnit,NumUnit,g/ every 2 days,unit,
NumUnit,NumUnit,mnol/mol,magnitude,1
NumUnit,NumUnit,mnol/mol,unit,
NumUnit,NumUnit,kgm^2,magnitude,1
NumUnit,NumUnit,kgm^2,unit,
NumUnit,NumUnit,study,magnitude,1
NumUnit,NumUnit,study,unit,
NumUnit,NumUnit,/270,magnitude,1
NumUnit,NumUnit,/270,unit,
NumUnit,NumUnit,rare occasions,magnitude,1
NumUnit,NumUnit,rare occasions,unit,
NumUnit,NumUnit,STARR 2,magnitude,1
NumUnit,NumUnit,STARR 2,unit,
NumUnit,NumUnit,1290,magnitude,1
NumUnit,NumUnit,1290,unit,
NumUnit,NumUnit,xmas day only,magnitude,1
NumUnit,NumUnit,xmas day only,unit,
NumUnit,NumUnit,Activity,magnitude,1
NumUnit,NumUnit,Activity,unit,
NumUnit,NumUnit,raisted,magnitude,1
NumUnit,NumUnit,raisted,unit,
NumUnit,NumUnit,per litre,magnitude,1
NumUnit,NumUnit,per litre,unit,
NumUnit,NumUnit,mmol / mol,magnitude,1
NumUnit,NumUnit,mmol / mol,unit,
NumUnit,NumUnit,10/9 l(38.2%),magnitude,1
NumUnit,NumUnit,10/9 l(38.2%),unit,billion per liter
NumUnit,NumUnit,x10^9/l(12.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(12.1%),unit,billion per liter
NumUnit,NumUnit,WBC 11.09,magnitude,1
NumUnit,NumUnit,WBC 11.09,unit,
NumUnit,NumUnit,Glucose 6-phosphate dehydrog.,magnitude,1
NumUnit,NumUnit,Glucose 6-phosphate dehydrog.,unit,
NumUnit,NumUnit,WBC 4.31,magnitude,1
NumUnit,NumUnit,WBC 4.31,unit,
NumUnit,NumUnit,4 pH (feaces),magnitude,1
NumUnit,NumUnit,4 pH (feaces),unit,
NumUnit,NumUnit,mmol/mmol creatinine,magnitude,1
NumUnit,NumUnit,mmol/mmol creatinine,unit,
NumUnit,NumUnit,nml/mmol creatinine,magnitude,1
NumUnit,NumUnit,nml/mmol creatinine,unit,
NumUnit,NumUnit,35%,magnitude,1
NumUnit,NumUnit,35%,unit,percent
NumUnit,NumUnit,foot,magnitude,1
NumUnit,NumUnit,foot,unit,
NumUnit,NumUnit,/03,magnitude,1
NumUnit,NumUnit,/03,unit,score
NumUnit,NumUnit,x10^9/l(44.5%),magnitude,1
NumUnit,NumUnit,x10^9/l(44.5%),unit,billion per liter
NumUnit,NumUnit,g/dlLO,magnitude,1
NumUnit,NumUnit,g/dlLO,unit,
NumUnit,NumUnit,910,magnitude,1
NumUnit,NumUnit,910,unit,
NumUnit,NumUnit,PINT/MONTH,magnitude,1
NumUnit,NumUnit,PINT/MONTH,unit,
NumUnit,NumUnit,1971,magnitude,1
NumUnit,NumUnit,1971,unit,
NumUnit,NumUnit,% in 10yrs,magnitude,1
NumUnit,NumUnit,% in 10yrs,unit,risk
NumUnit,NumUnit,10/9 l(41.4),magnitude,1
NumUnit,NumUnit,10/9 l(41.4),unit,billion per liter
NumUnit,NumUnit,UMOLMOLC,magnitude,1
NumUnit,NumUnit,UMOLMOLC,unit,
NumUnit,NumUnit,x10^9/l(59.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(59.1%),unit,billion per liter
NumUnit,NumUnit,Urine nitrite,magnitude,1
NumUnit,NumUnit,Urine nitrite,unit,
NumUnit,NumUnit,10/9 l(56.0%),magnitude,1
NumUnit,NumUnit,10/9 l(56.0%),unit,billion per liter
NumUnit,NumUnit,WBC 11.33,magnitude,1
NumUnit,NumUnit,WBC 11.33,unit,
NumUnit,NumUnit,4-6,magnitude,1
NumUnit,NumUnit,4-6,unit,
NumUnit,NumUnit,1393,magnitude,1
NumUnit,NumUnit,1393,unit,
NumUnit,NumUnit,picomole/L,magnitude,1
NumUnit,NumUnit,picomole/L,unit,
NumUnit,NumUnit,"(0=needs more data, 1=complete)",magnitude,1
NumUnit,NumUnit,"(0=needs more data, 1=complete)",unit,
NumUnit,NumUnit,weeks + 6 days,magnitude,1
NumUnit,NumUnit,weeks + 6 days,unit,
NumUnit,NumUnit,pptn lines,magnitude,1
NumUnit,NumUnit,pptn lines,unit,
NumUnit,NumUnit,150-400,magnitude,1
NumUnit,NumUnit,150-400,unit,
NumUnit,NumUnit,WBC 8.36,magnitude,1
NumUnit,NumUnit,WBC 8.36,unit,
NumUnit,NumUnit,5g/week,magnitude,1
NumUnit,NumUnit,5g/week,unit,
NumUnit,NumUnit,Ltrs per min,magnitude,1
NumUnit,NumUnit,Ltrs per min,unit,
NumUnit,NumUnit,380L/min,magnitude,1
NumUnit,NumUnit,380L/min,unit,
NumUnit,NumUnit,37.9,magnitude,1
NumUnit,NumUnit,37.9,unit,
NumUnit,NumUnit,mcm,magnitude,1
NumUnit,NumUnit,mcm,unit,
NumUnit,NumUnit,119/82,magnitude,1
NumUnit,NumUnit,119/82,unit,
NumUnit,NumUnit,/when has symptoms,magnitude,1
NumUnit,NumUnit,/when has symptoms,unit,
NumUnit,NumUnit,yers,magnitude,1
NumUnit,NumUnit,yers,unit,
NumUnit,NumUnit,could be better,magnitude,1
NumUnit,NumUnit,could be better,unit,
NumUnit,NumUnit,20*6 cells/L,magnitude,1
NumUnit,NumUnit,20*6 cells/L,unit,
NumUnit,NumUnit,pg/L*,magnitude,1
NumUnit,NumUnit,pg/L*,unit,
NumUnit,NumUnit,U/month or less,magnitude,1
NumUnit,NumUnit,U/month or less,unit,
NumUnit,NumUnit,Cigg/day,magnitude,1
NumUnit,NumUnit,Cigg/day,unit,
NumUnit,NumUnit,U/ day,magnitude,1
NumUnit,NumUnit,U/ day,unit,
NumUnit,NumUnit,7.7,magnitude,1
NumUnit,NumUnit,7.7,unit,
NumUnit,NumUnit,Chance,magnitude,1
NumUnit,NumUnit,Chance,unit,
NumUnit,NumUnit,10/9 l(5.54%),magnitude,1
NumUnit,NumUnit,10/9 l(5.54%),unit,billion per liter
NumUnit,NumUnit,x10^9/l(65.0%),magnitude,1
NumUnit,NumUnit,x10^9/l(65.0%),unit,billion per liter
NumUnit,NumUnit,5 cigarettes a day,magnitude,1
NumUnit,NumUnit,5 cigarettes a day,unit,
NumUnit,NumUnit,Litre Daily,magnitude,1
NumUnit,NumUnit,Litre Daily,unit,
NumUnit,NumUnit,2022,magnitude,1
NumUnit,NumUnit,2022,unit,
NumUnit,NumUnit,119/68,magnitude,1
NumUnit,NumUnit,119/68,unit,
NumUnit,NumUnit,x10^9/l(75.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(75.9%),unit,billion per liter
NumUnit,NumUnit,Coroner's post mortem exam.,magnitude,1
NumUnit,NumUnit,Coroner's post mortem exam.,unit,
NumUnit,NumUnit,/day30,magnitude,1
NumUnit,NumUnit,/day30,unit,
NumUnit,NumUnit,year's,magnitude,1
NumUnit,NumUnit,year's,unit,
NumUnit,NumUnit,4/27,magnitude,1
NumUnit,NumUnit,4/27,unit,
NumUnit,NumUnit,Faeces: bacteria present,magnitude,1
NumUnit,NumUnit,Faeces: bacteria present,unit,
NumUnit,NumUnit,KU / L,magnitude,1
NumUnit,NumUnit,KU / L,unit,
NumUnit,NumUnit,10 gm,magnitude,1
NumUnit,NumUnit,10 gm,unit,
NumUnit,NumUnit,beats difference,magnitude,1
NumUnit,NumUnit,beats difference,unit,
NumUnit,NumUnit,1647,magnitude,1
NumUnit,NumUnit,1647,unit,
NumUnit,NumUnit,0/30,magnitude,1
NumUnit,NumUnit,0/30,unit,
NumUnit,NumUnit,2-4 times amonth,magnitude,1
NumUnit,NumUnit,2-4 times amonth,unit,
NumUnit,NumUnit,1318,magnitude,1
NumUnit,NumUnit,1318,unit,
NumUnit,NumUnit,x10^9/l(73.4%),magnitude,1
NumUnit,NumUnit,x10^9/l(73.4%),unit,billion per liter
NumUnit,NumUnit,Sample: organism cultured,magnitude,1
NumUnit,NumUnit,Sample: organism cultured,unit,
NumUnit,NumUnit,Fluid sample analysis,magnitude,1
NumUnit,NumUnit,Fluid sample analysis,unit,
NumUnit,NumUnit,bottles a day,magnitude,1
NumUnit,NumUnit,bottles a day,unit,
NumUnit,NumUnit,8 units monthly,magnitude,1
NumUnit,NumUnit,8 units monthly,unit,
NumUnit,NumUnit,day   .,magnitude,1
NumUnit,NumUnit,day   .,unit,
NumUnit,NumUnit,U/social drinker,magnitude,1
NumUnit,NumUnit,U/social drinker,unit,
NumUnit,NumUnit,09,magnitude,1
NumUnit,NumUnit,09,unit,
NumUnit,NumUnit,1516,magnitude,1
NumUnit,NumUnit,1516,unit,
NumUnit,NumUnit,WBC 9.95,magnitude,1
NumUnit,NumUnit,WBC 9.95,unit,
NumUnit,NumUnit,Trimaster,magnitude,1
NumUnit,NumUnit,Trimaster,unit,
NumUnit,NumUnit,Serum haptoglobin screen,magnitude,1
NumUnit,NumUnit,Serum haptoglobin screen,unit,
NumUnit,NumUnit,stable 6 mg,magnitude,1
NumUnit,NumUnit,stable 6 mg,unit,
NumUnit,NumUnit,WBC 9.81,magnitude,1
NumUnit,NumUnit,WBC 9.81,unit,
NumUnit,NumUnit,+ U/week,magnitude,1
NumUnit,NumUnit,+ U/week,unit,
NumUnit,NumUnit,2.2,magnitude,1
NumUnit,NumUnit,2.2,unit,
NumUnit,NumUnit,x10^9/l(73.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(73.1%),unit,billion per liter
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\2\Document 176,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\2\Document 176,unit,
NumUnit,NumUnit,unknown number,magnitude,1
NumUnit,NumUnit,unknown number,unit,
NumUnit,NumUnit,10/9 l(6.81%),magnitude,1
NumUnit,NumUnit,10/9 l(6.81%),unit,billion per liter
NumUnit,NumUnit,nmmol/L,magnitude,1
NumUnit,NumUnit,nmmol/L,unit,
NumUnit,NumUnit,{U/10^12RBC},magnitude,1
NumUnit,NumUnit,{U/10^12RBC},unit,
NumUnit,NumUnit,omol/L,magnitude,1
NumUnit,NumUnit,omol/L,unit,
NumUnit,NumUnit,WBC 10.46,magnitude,1
NumUnit,NumUnit,WBC 10.46,unit,
NumUnit,NumUnit,x10^9/l(20.3%),magnitude,1
NumUnit,NumUnit,x10^9/l(20.3%),unit,billion per liter
NumUnit,NumUnit,WBC 10.07,magnitude,1
NumUnit,NumUnit,WBC 10.07,unit,
NumUnit,NumUnit,WBC 10.10,magnitude,1
NumUnit,NumUnit,WBC 10.10,unit,
NumUnit,NumUnit,0/4,magnitude,1
NumUnit,NumUnit,0/4,unit,
NumUnit,NumUnit,WBC 10.28,magnitude,1
NumUnit,NumUnit,WBC 10.28,unit,
NumUnit,NumUnit,100 %,magnitude,1
NumUnit,NumUnit,100 %,unit,percent
NumUnit,NumUnit,12/12,magnitude,1
NumUnit,NumUnit,12/12,unit,
NumUnit,NumUnit,units per year,magnitude,1
NumUnit,NumUnit,units per year,unit,
NumUnit,NumUnit,Alpha-feto protein low,magnitude,1
NumUnit,NumUnit,Alpha-feto protein low,unit,
NumUnit,NumUnit,Skin lesion,magnitude,1
NumUnit,NumUnit,Skin lesion,unit,
NumUnit,NumUnit,U/bimonthly,magnitude,1
NumUnit,NumUnit,U/bimonthly,unit,
NumUnit,NumUnit,gm per week,magnitude,1
NumUnit,NumUnit,gm per week,unit,
NumUnit,NumUnit,10/9 l(.944%),magnitude,1
NumUnit,NumUnit,10/9 l(.944%),unit,billion per liter
NumUnit,NumUnit,10/9 l(50.2%),magnitude,1
NumUnit,NumUnit,10/9 l(50.2%),unit,billion per liter
NumUnit,NumUnit,suggest Statin,magnitude,1
NumUnit,NumUnit,suggest Statin,unit,
NumUnit,NumUnit,WBC 2.95,magnitude,1
NumUnit,NumUnit,WBC 2.95,unit,
NumUnit,NumUnit,Research ID,magnitude,1
NumUnit,NumUnit,Research ID,unit,
NumUnit,NumUnit,x10^9/l(70.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(70.1%),unit,billion per liter
NumUnit,NumUnit,(L) on 2mg,magnitude,1
NumUnit,NumUnit,(L) on 2mg,unit,
NumUnit,NumUnit,WBC 3.85,magnitude,1
NumUnit,NumUnit,WBC 3.85,unit,
NumUnit,NumUnit,Units unknown,magnitude,1
NumUnit,NumUnit,Units unknown,unit,
NumUnit,NumUnit,g/24,magnitude,1
NumUnit,NumUnit,g/24,unit,
NumUnit,NumUnit,stable retest 6/52,magnitude,1
NumUnit,NumUnit,stable retest 6/52,unit,
NumUnit,NumUnit,1666,magnitude,1
NumUnit,NumUnit,1666,unit,
NumUnit,NumUnit,x10^9/l(65.7%),magnitude,1
